Layer Name: FeatureExtractor/MnasFPN/cell_1/block_4/SepConv/separable_conv2d/depthwise, Layer Type: DepthwiseConv2dNative
Layer Name: FeatureExtractor/MnasFPN/cell_1/block_4/SepConv/separable_conv2d, Layer Type: Conv2D
Layer Name: FeatureExtractor/MnasFPN/cell_1/block_4/SepConv/BatchNorm/beta/read, Layer Type: Identity
Layer Name: FeatureExtractor/MnasFPN/cell_1/block_4/SepConv/BatchNorm/gamma/read, Layer Type: Identity
Layer Name: FeatureExtractor/MnasFPN/cell_1/block_4/SepConv/BatchNorm/moving_mean/read, Layer Type: Identity
Layer Name: FeatureExtractor/MnasFPN/cell_1/block_4/SepConv/BatchNorm/moving_variance/read, Layer Type: Identity
Layer Name: FeatureExtractor/MnasFPN/cell_1/block_4/SepConv/BatchNorm/FusedBatchNormV3, Layer Type: FusedBatchNormV3
Layer Name: FeatureExtractor/MnasFPN/cell_2/block_0/input_0/Conv1x1/weights/read, Layer Type: Identity
Layer Name: FeatureExtractor/MnasFPN/cell_2/block_0/input_0/Conv1x1/Conv2D, Layer Type: Conv2D
Layer Name: FeatureExtractor/MnasFPN/cell_2/block_0/input_0/Conv1x1/BatchNorm/beta/read, Layer Type: Identity
Layer Name: FeatureExtractor/MnasFPN/cell_2/block_0/input_0/Conv1x1/BatchNorm/gamma/read, Layer Type: Identity
Layer Name: FeatureExtractor/MnasFPN/cell_2/block_0/input_0/Conv1x1/BatchNorm/moving_mean/read, Layer Type: Identity
Layer Name: FeatureExtractor/MnasFPN/cell_2/block_0/input_0/Conv1x1/BatchNorm/moving_variance/read, Layer Type: Identity
Layer Name: FeatureExtractor/MnasFPN/cell_2/block_0/input_0/Conv1x1/BatchNorm/FusedBatchNormV3, Layer Type: FusedBatchNormV3
Layer Name: FeatureExtractor/MnasFPN/cell_2/block_0/input_1/Conv1x1/weights/read, Layer Type: Identity
Layer Name: FeatureExtractor/MnasFPN/cell_2/block_0/input_1/Conv1x1/Conv2D, Layer Type: Conv2D
Layer Name: FeatureExtractor/MnasFPN/cell_2/block_0/input_1/Conv1x1/BatchNorm/beta/read, Layer Type: Identity
Layer Name: FeatureExtractor/MnasFPN/cell_2/block_0/input_1/Conv1x1/BatchNorm/gamma/read, Layer Type: Identity
Layer Name: FeatureExtractor/MnasFPN/cell_2/block_0/input_1/Conv1x1/BatchNorm/moving_mean/read, Layer Type: Identity
Layer Name: FeatureExtractor/MnasFPN/cell_2/block_0/input_1/Conv1x1/BatchNorm/moving_variance/read, Layer Type: Identity
Layer Name: FeatureExtractor/MnasFPN/cell_2/block_0/input_1/Conv1x1/BatchNorm/FusedBatchNormV3, Layer Type: FusedBatchNormV3
Layer Name: FeatureExtractor/MnasFPN/cell_2/block_0/Relu6, Layer Type: Relu6
Layer Name: FeatureExtractor/MnasFPN/cell_2/block_0/SepConv/depthwise_weights/read, Layer Type: Identity
Layer Name: FeatureExtractor/MnasFPN/cell_2/block_0/SepConv/pointwise_weights/read, Layer Type: Identity
Layer Name: FeatureExtractor/MnasFPN/cell_2/block_0/SepConv/separable_conv2d/depthwise, Layer Type: DepthwiseConv2dNative
Layer Name: FeatureExtractor/MnasFPN/cell_2/block_0/SepConv/separable_conv2d, Layer Type: Conv2D
Layer Name: FeatureExtractor/MnasFPN/cell_2/block_0/SepConv/BatchNorm/beta/read, Layer Type: Identity
Layer Name: FeatureExtractor/MnasFPN/cell_2/block_0/SepConv/BatchNorm/gamma/read, Layer Type: Identity
Layer Name: FeatureExtractor/MnasFPN/cell_2/block_0/SepConv/BatchNorm/moving_mean/read, Layer Type: Identity
Layer Name: FeatureExtractor/MnasFPN/cell_2/block_0/SepConv/BatchNorm/moving_variance/read, Layer Type: Identity
Layer Name: FeatureExtractor/MnasFPN/cell_2/block_0/SepConv/BatchNorm/FusedBatchNormV3, Layer Type: FusedBatchNormV3
Layer Name: FeatureExtractor/MnasFPN/cell_2/block_1/input_0/Conv1x1/weights/read, Layer Type: Identity
Layer Name: FeatureExtractor/MnasFPN/cell_2/block_1/input_0/Conv1x1/Conv2D, Layer Type: Conv2D
Layer Name: FeatureExtractor/MnasFPN/cell_2/block_1/input_0/Conv1x1/BatchNorm/beta/read, Layer Type: Identity
Layer Name: FeatureExtractor/MnasFPN/cell_2/block_1/input_0/Conv1x1/BatchNorm/gamma/read, Layer Type: Identity
Layer Name: FeatureExtractor/MnasFPN/cell_2/block_1/input_0/Conv1x1/BatchNorm/moving_mean/read, Layer Type: Identity
Layer Name: FeatureExtractor/MnasFPN/cell_2/block_1/input_0/Conv1x1/BatchNorm/moving_variance/read, Layer Type: Identity
Layer Name: FeatureExtractor/MnasFPN/cell_2/block_1/input_0/Conv1x1/BatchNorm/FusedBatchNormV3, Layer Type: FusedBatchNormV3
Layer Name: FeatureExtractor/MnasFPN/cell_2/block_1/input_1/Conv1x1/weights/read, Layer Type: Identity
Layer Name: FeatureExtractor/MnasFPN/cell_2/block_1/input_1/Conv1x1/Conv2D, Layer Type: Conv2D
Layer Name: FeatureExtractor/MnasFPN/cell_2/block_1/input_1/Conv1x1/BatchNorm/beta/read, Layer Type: Identity
Layer Name: FeatureExtractor/MnasFPN/cell_2/block_1/input_1/Conv1x1/BatchNorm/gamma/read, Layer Type: Identity
Layer Name: FeatureExtractor/MnasFPN/cell_2/block_1/input_1/Conv1x1/BatchNorm/moving_mean/read, Layer Type: Identity
Layer Name: FeatureExtractor/MnasFPN/cell_2/block_1/input_1/Conv1x1/BatchNorm/moving_variance/read, Layer Type: Identity
Layer Name: FeatureExtractor/MnasFPN/cell_2/block_1/input_1/Conv1x1/BatchNorm/FusedBatchNormV3, Layer Type: FusedBatchNormV3
Layer Name: FeatureExtractor/MnasFPN/cell_2/block_1/Relu6, Layer Type: Relu6
Layer Name: FeatureExtractor/MnasFPN/cell_2/block_1/SepConv/depthwise_weights/read, Layer Type: Identity
Layer Name: FeatureExtractor/MnasFPN/cell_2/block_1/SepConv/pointwise_weights/read, Layer Type: Identity
Layer Name: FeatureExtractor/MnasFPN/cell_2/block_1/SepConv/separable_conv2d/depthwise, Layer Type: DepthwiseConv2dNative
Layer Name: FeatureExtractor/MnasFPN/cell_2/block_1/SepConv/separable_conv2d, Layer Type: Conv2D
Layer Name: FeatureExtractor/MnasFPN/cell_2/block_1/SepConv/BatchNorm/beta/read, Layer Type: Identity
Layer Name: FeatureExtractor/MnasFPN/cell_2/block_1/SepConv/BatchNorm/gamma/read, Layer Type: Identity
Layer Name: FeatureExtractor/MnasFPN/cell_2/block_1/SepConv/BatchNorm/moving_mean/read, Layer Type: Identity
Layer Name: FeatureExtractor/MnasFPN/cell_2/block_1/SepConv/BatchNorm/moving_variance/read, Layer Type: Identity
Layer Name: FeatureExtractor/MnasFPN/cell_2/block_1/SepConv/BatchNorm/FusedBatchNormV3, Layer Type: FusedBatchNormV3
Layer Name: FeatureExtractor/MnasFPN/cell_2/block_2/input_0/Conv1x1/weights/read, Layer Type: Identity
Layer Name: FeatureExtractor/MnasFPN/cell_2/block_2/input_0/Conv1x1/Conv2D, Layer Type: Conv2D
Layer Name: FeatureExtractor/MnasFPN/cell_2/block_2/input_0/Conv1x1/BatchNorm/beta/read, Layer Type: Identity
Layer Name: FeatureExtractor/MnasFPN/cell_2/block_2/input_0/Conv1x1/BatchNorm/gamma/read, Layer Type: Identity
Layer Name: FeatureExtractor/MnasFPN/cell_2/block_2/input_0/Conv1x1/BatchNorm/moving_mean/read, Layer Type: Identity
Layer Name: FeatureExtractor/MnasFPN/cell_2/block_2/input_0/Conv1x1/BatchNorm/moving_variance/read, Layer Type: Identity
Layer Name: FeatureExtractor/MnasFPN/cell_2/block_2/input_0/Conv1x1/BatchNorm/FusedBatchNormV3, Layer Type: FusedBatchNormV3
Layer Name: FeatureExtractor/MnasFPN/cell_2/block_2/input_1/Conv1x1/weights/read, Layer Type: Identity
Layer Name: FeatureExtractor/MnasFPN/cell_2/block_2/input_1/Conv1x1/Conv2D, Layer Type: Conv2D
Layer Name: FeatureExtractor/MnasFPN/cell_2/block_2/input_1/Conv1x1/BatchNorm/beta/read, Layer Type: Identity
Layer Name: FeatureExtractor/MnasFPN/cell_2/block_2/input_1/Conv1x1/BatchNorm/gamma/read, Layer Type: Identity
Layer Name: FeatureExtractor/MnasFPN/cell_2/block_2/input_1/Conv1x1/BatchNorm/moving_mean/read, Layer Type: Identity
Layer Name: FeatureExtractor/MnasFPN/cell_2/block_2/input_1/Conv1x1/BatchNorm/moving_variance/read, Layer Type: Identity
Layer Name: FeatureExtractor/MnasFPN/cell_2/block_2/input_1/Conv1x1/BatchNorm/FusedBatchNormV3, Layer Type: FusedBatchNormV3
Layer Name: FeatureExtractor/MnasFPN/cell_2/block_2/Relu6, Layer Type: Relu6
Layer Name: FeatureExtractor/MnasFPN/cell_2/block_2/SepConv/depthwise_weights/read, Layer Type: Identity
Layer Name: FeatureExtractor/MnasFPN/cell_2/block_2/SepConv/pointwise_weights/read, Layer Type: Identity
Layer Name: FeatureExtractor/MnasFPN/cell_2/block_2/SepConv/separable_conv2d/depthwise, Layer Type: DepthwiseConv2dNative
Layer Name: FeatureExtractor/MnasFPN/cell_2/block_2/SepConv/separable_conv2d, Layer Type: Conv2D
Layer Name: FeatureExtractor/MnasFPN/cell_2/block_2/SepConv/BatchNorm/beta/read, Layer Type: Identity
Layer Name: FeatureExtractor/MnasFPN/cell_2/block_2/SepConv/BatchNorm/gamma/read, Layer Type: Identity
Layer Name: FeatureExtractor/MnasFPN/cell_2/block_2/SepConv/BatchNorm/moving_mean/read, Layer Type: Identity
Layer Name: FeatureExtractor/MnasFPN/cell_2/block_2/SepConv/BatchNorm/moving_variance/read, Layer Type: Identity
Layer Name: FeatureExtractor/MnasFPN/cell_2/block_2/SepConv/BatchNorm/FusedBatchNormV3, Layer Type: FusedBatchNormV3
Layer Name: FeatureExtractor/MnasFPN/cell_2/block_3/input_0/Conv1x1/weights/read, Layer Type: Identity
Layer Name: FeatureExtractor/MnasFPN/cell_2/block_3/input_0/Conv1x1/Conv2D, Layer Type: Conv2D
Layer Name: FeatureExtractor/MnasFPN/cell_2/block_3/input_0/Conv1x1/BatchNorm/beta/read, Layer Type: Identity
Layer Name: FeatureExtractor/MnasFPN/cell_2/block_3/input_0/Conv1x1/BatchNorm/gamma/read, Layer Type: Identity
Layer Name: FeatureExtractor/MnasFPN/cell_2/block_3/input_0/Conv1x1/BatchNorm/moving_mean/read, Layer Type: Identity
Layer Name: FeatureExtractor/MnasFPN/cell_2/block_3/input_0/Conv1x1/BatchNorm/moving_variance/read, Layer Type: Identity
Layer Name: FeatureExtractor/MnasFPN/cell_2/block_3/input_0/Conv1x1/BatchNorm/FusedBatchNormV3, Layer Type: FusedBatchNormV3
Layer Name: FeatureExtractor/MnasFPN/cell_2/block_3/input_1/Conv1x1/weights/read, Layer Type: Identity
Layer Name: FeatureExtractor/MnasFPN/cell_2/block_3/input_1/Conv1x1/Conv2D, Layer Type: Conv2D
Layer Name: FeatureExtractor/MnasFPN/cell_2/block_3/input_1/Conv1x1/BatchNorm/beta/read, Layer Type: Identity
Layer Name: FeatureExtractor/MnasFPN/cell_2/block_3/input_1/Conv1x1/BatchNorm/gamma/read, Layer Type: Identity
Layer Name: FeatureExtractor/MnasFPN/cell_2/block_3/input_1/Conv1x1/BatchNorm/moving_mean/read, Layer Type: Identity
Layer Name: FeatureExtractor/MnasFPN/cell_2/block_3/input_1/Conv1x1/BatchNorm/moving_variance/read, Layer Type: Identity
Layer Name: FeatureExtractor/MnasFPN/cell_2/block_3/input_1/Conv1x1/BatchNorm/FusedBatchNormV3, Layer Type: FusedBatchNormV3
Layer Name: FeatureExtractor/MnasFPN/cell_2/block_3/Relu6, Layer Type: Relu6
Layer Name: FeatureExtractor/MnasFPN/cell_2/block_3/SepConv/depthwise_weights/read, Layer Type: Identity
Layer Name: FeatureExtractor/MnasFPN/cell_2/block_3/SepConv/pointwise_weights/read, Layer Type: Identity
Layer Name: FeatureExtractor/MnasFPN/cell_2/block_3/SepConv/separable_conv2d/depthwise, Layer Type: DepthwiseConv2dNative
Layer Name: FeatureExtractor/MnasFPN/cell_2/block_3/SepConv/separable_conv2d, Layer Type: Conv2D
Layer Name: FeatureExtractor/MnasFPN/cell_2/block_3/SepConv/BatchNorm/beta/read, Layer Type: Identity
Layer Name: FeatureExtractor/MnasFPN/cell_2/block_3/SepConv/BatchNorm/gamma/read, Layer Type: Identity
Layer Name: FeatureExtractor/MnasFPN/cell_2/block_3/SepConv/BatchNorm/moving_mean/read, Layer Type: Identity
Layer Name: FeatureExtractor/MnasFPN/cell_2/block_3/SepConv/BatchNorm/moving_variance/read, Layer Type: Identity
Layer Name: FeatureExtractor/MnasFPN/cell_2/block_3/SepConv/BatchNorm/FusedBatchNormV3, Layer Type: FusedBatchNormV3
Layer Name: FeatureExtractor/MnasFPN/cell_2/block_4/input_0/Conv1x1/weights/read, Layer Type: Identity
Layer Name: FeatureExtractor/MnasFPN/cell_2/block_4/input_0/Conv1x1/Conv2D, Layer Type: Conv2D
Layer Name: FeatureExtractor/MnasFPN/cell_2/block_4/input_0/Conv1x1/BatchNorm/beta/read, Layer Type: Identity
Layer Name: FeatureExtractor/MnasFPN/cell_2/block_4/input_0/Conv1x1/BatchNorm/gamma/read, Layer Type: Identity
Layer Name: FeatureExtractor/MnasFPN/cell_2/block_4/input_0/Conv1x1/BatchNorm/moving_mean/read, Layer Type: Identity
Layer Name: FeatureExtractor/MnasFPN/cell_2/block_4/input_0/Conv1x1/BatchNorm/moving_variance/read, Layer Type: Identity
Layer Name: FeatureExtractor/MnasFPN/cell_2/block_4/input_0/Conv1x1/BatchNorm/FusedBatchNormV3, Layer Type: FusedBatchNormV3
Layer Name: FeatureExtractor/MnasFPN/cell_2/block_4/input_1/Conv1x1/weights/read, Layer Type: Identity
Layer Name: FeatureExtractor/MnasFPN/cell_2/block_4/input_1/Conv1x1/Conv2D, Layer Type: Conv2D
Layer Name: FeatureExtractor/MnasFPN/cell_2/block_4/input_1/Conv1x1/BatchNorm/beta/read, Layer Type: Identity
Layer Name: FeatureExtractor/MnasFPN/cell_2/block_4/input_1/Conv1x1/BatchNorm/gamma/read, Layer Type: Identity
Layer Name: FeatureExtractor/MnasFPN/cell_2/block_4/input_1/Conv1x1/BatchNorm/moving_mean/read, Layer Type: Identity
Layer Name: FeatureExtractor/MnasFPN/cell_2/block_4/input_1/Conv1x1/BatchNorm/moving_variance/read, Layer Type: Identity
Layer Name: FeatureExtractor/MnasFPN/cell_2/block_4/input_1/Conv1x1/BatchNorm/FusedBatchNormV3, Layer Type: FusedBatchNormV3
Layer Name: FeatureExtractor/MnasFPN/cell_2/block_4/Relu6, Layer Type: Relu6
Layer Name: FeatureExtractor/MnasFPN/cell_2/block_4/SepConv/depthwise_weights/read, Layer Type: Identity
Layer Name: FeatureExtractor/MnasFPN/cell_2/block_4/SepConv/pointwise_weights/read, Layer Type: Identity
Layer Name: FeatureExtractor/MnasFPN/cell_2/block_4/SepConv/separable_conv2d/depthwise, Layer Type: DepthwiseConv2dNative
Layer Name: FeatureExtractor/MnasFPN/cell_2/block_4/SepConv/separable_conv2d, Layer Type: Conv2D
Layer Name: FeatureExtractor/MnasFPN/cell_2/block_4/SepConv/BatchNorm/beta/read, Layer Type: Identity
Layer Name: FeatureExtractor/MnasFPN/cell_2/block_4/SepConv/BatchNorm/gamma/read, Layer Type: Identity
Layer Name: FeatureExtractor/MnasFPN/cell_2/block_4/SepConv/BatchNorm/moving_mean/read, Layer Type: Identity
Layer Name: FeatureExtractor/MnasFPN/cell_2/block_4/SepConv/BatchNorm/moving_variance/read, Layer Type: Identity
Layer Name: FeatureExtractor/MnasFPN/cell_2/block_4/SepConv/BatchNorm/FusedBatchNormV3, Layer Type: FusedBatchNormV3
Layer Name: FeatureExtractor/MnasFPN/cell_3/block_0/input_0/Conv1x1/weights/read, Layer Type: Identity
Layer Name: FeatureExtractor/MnasFPN/cell_3/block_0/input_0/Conv1x1/Conv2D, Layer Type: Conv2D
Layer Name: FeatureExtractor/MnasFPN/cell_3/block_0/input_0/Conv1x1/BatchNorm/beta/read, Layer Type: Identity
Layer Name: FeatureExtractor/MnasFPN/cell_3/block_0/input_0/Conv1x1/BatchNorm/gamma/read, Layer Type: Identity
Layer Name: FeatureExtractor/MnasFPN/cell_3/block_0/input_0/Conv1x1/BatchNorm/moving_mean/read, Layer Type: Identity
Layer Name: FeatureExtractor/MnasFPN/cell_3/block_0/input_0/Conv1x1/BatchNorm/moving_variance/read, Layer Type: Identity
Layer Name: FeatureExtractor/MnasFPN/cell_3/block_0/input_0/Conv1x1/BatchNorm/FusedBatchNormV3, Layer Type: FusedBatchNormV3
Layer Name: FeatureExtractor/MnasFPN/cell_3/block_0/input_1/Conv1x1/weights/read, Layer Type: Identity
Layer Name: FeatureExtractor/MnasFPN/cell_3/block_0/input_1/Conv1x1/Conv2D, Layer Type: Conv2D
Layer Name: FeatureExtractor/MnasFPN/cell_3/block_0/input_1/Conv1x1/BatchNorm/beta/read, Layer Type: Identity
Layer Name: FeatureExtractor/MnasFPN/cell_3/block_0/input_1/Conv1x1/BatchNorm/gamma/read, Layer Type: Identity
Layer Name: FeatureExtractor/MnasFPN/cell_3/block_0/input_1/Conv1x1/BatchNorm/moving_mean/read, Layer Type: Identity
Layer Name: FeatureExtractor/MnasFPN/cell_3/block_0/input_1/Conv1x1/BatchNorm/moving_variance/read, Layer Type: Identity
Layer Name: FeatureExtractor/MnasFPN/cell_3/block_0/input_1/Conv1x1/BatchNorm/FusedBatchNormV3, Layer Type: FusedBatchNormV3
Layer Name: FeatureExtractor/MnasFPN/cell_3/block_0/Relu6, Layer Type: Relu6
Layer Name: FeatureExtractor/MnasFPN/cell_3/block_0/SepConv/depthwise_weights/read, Layer Type: Identity
Layer Name: FeatureExtractor/MnasFPN/cell_3/block_0/SepConv/pointwise_weights/read, Layer Type: Identity
Layer Name: FeatureExtractor/MnasFPN/cell_3/block_0/SepConv/separable_conv2d/depthwise, Layer Type: DepthwiseConv2dNative
Layer Name: FeatureExtractor/MnasFPN/cell_3/block_0/SepConv/separable_conv2d, Layer Type: Conv2D
Layer Name: FeatureExtractor/MnasFPN/cell_3/block_0/SepConv/BatchNorm/beta/read, Layer Type: Identity
Layer Name: FeatureExtractor/MnasFPN/cell_3/block_0/SepConv/BatchNorm/gamma/read, Layer Type: Identity
Layer Name: FeatureExtractor/MnasFPN/cell_3/block_0/SepConv/BatchNorm/moving_mean/read, Layer Type: Identity
Layer Name: FeatureExtractor/MnasFPN/cell_3/block_0/SepConv/BatchNorm/moving_variance/read, Layer Type: Identity
Layer Name: FeatureExtractor/MnasFPN/cell_3/block_0/SepConv/BatchNorm/FusedBatchNormV3, Layer Type: FusedBatchNormV3
Layer Name: FeatureExtractor/MnasFPN/cell_3/block_1/input_0/Conv1x1/weights/read, Layer Type: Identity
Layer Name: FeatureExtractor/MnasFPN/cell_3/block_1/input_0/Conv1x1/Conv2D, Layer Type: Conv2D
Layer Name: FeatureExtractor/MnasFPN/cell_3/block_1/input_0/Conv1x1/BatchNorm/beta/read, Layer Type: Identity
Layer Name: FeatureExtractor/MnasFPN/cell_3/block_1/input_0/Conv1x1/BatchNorm/gamma/read, Layer Type: Identity
Layer Name: FeatureExtractor/MnasFPN/cell_3/block_1/input_0/Conv1x1/BatchNorm/moving_mean/read, Layer Type: Identity
Layer Name: FeatureExtractor/MnasFPN/cell_3/block_1/input_0/Conv1x1/BatchNorm/moving_variance/read, Layer Type: Identity
Layer Name: FeatureExtractor/MnasFPN/cell_3/block_1/input_0/Conv1x1/BatchNorm/FusedBatchNormV3, Layer Type: FusedBatchNormV3
Layer Name: FeatureExtractor/MnasFPN/cell_3/block_1/input_1/Conv1x1/weights/read, Layer Type: Identity
Layer Name: FeatureExtractor/MnasFPN/cell_3/block_1/input_1/Conv1x1/Conv2D, Layer Type: Conv2D
Layer Name: FeatureExtractor/MnasFPN/cell_3/block_1/input_1/Conv1x1/BatchNorm/beta/read, Layer Type: Identity
Layer Name: FeatureExtractor/MnasFPN/cell_3/block_1/input_1/Conv1x1/BatchNorm/gamma/read, Layer Type: Identity
Layer Name: FeatureExtractor/MnasFPN/cell_3/block_1/input_1/Conv1x1/BatchNorm/moving_mean/read, Layer Type: Identity
Layer Name: FeatureExtractor/MnasFPN/cell_3/block_1/input_1/Conv1x1/BatchNorm/moving_variance/read, Layer Type: Identity
Layer Name: FeatureExtractor/MnasFPN/cell_3/block_1/input_1/Conv1x1/BatchNorm/FusedBatchNormV3, Layer Type: FusedBatchNormV3
Layer Name: FeatureExtractor/MnasFPN/cell_3/block_1/Relu6, Layer Type: Relu6
Layer Name: FeatureExtractor/MnasFPN/cell_3/block_1/SepConv/depthwise_weights/read, Layer Type: Identity
Layer Name: FeatureExtractor/MnasFPN/cell_3/block_1/SepConv/pointwise_weights/read, Layer Type: Identity
Layer Name: FeatureExtractor/MnasFPN/cell_3/block_1/SepConv/separable_conv2d/depthwise, Layer Type: DepthwiseConv2dNative
Layer Name: FeatureExtractor/MnasFPN/cell_3/block_1/SepConv/separable_conv2d, Layer Type: Conv2D
Layer Name: FeatureExtractor/MnasFPN/cell_3/block_1/SepConv/BatchNorm/beta/read, Layer Type: Identity
Layer Name: FeatureExtractor/MnasFPN/cell_3/block_1/SepConv/BatchNorm/gamma/read, Layer Type: Identity
Layer Name: FeatureExtractor/MnasFPN/cell_3/block_1/SepConv/BatchNorm/moving_mean/read, Layer Type: Identity
Layer Name: FeatureExtractor/MnasFPN/cell_3/block_1/SepConv/BatchNorm/moving_variance/read, Layer Type: Identity
Layer Name: FeatureExtractor/MnasFPN/cell_3/block_1/SepConv/BatchNorm/FusedBatchNormV3, Layer Type: FusedBatchNormV3
Layer Name: FeatureExtractor/MnasFPN/cell_3/block_2/input_0/Conv1x1/weights/read, Layer Type: Identity
Layer Name: FeatureExtractor/MnasFPN/cell_3/block_2/input_0/Conv1x1/Conv2D, Layer Type: Conv2D
Layer Name: FeatureExtractor/MnasFPN/cell_3/block_2/input_0/Conv1x1/BatchNorm/beta/read, Layer Type: Identity
Layer Name: FeatureExtractor/MnasFPN/cell_3/block_2/input_0/Conv1x1/BatchNorm/gamma/read, Layer Type: Identity
Layer Name: FeatureExtractor/MnasFPN/cell_3/block_2/input_0/Conv1x1/BatchNorm/moving_mean/read, Layer Type: Identity
Layer Name: FeatureExtractor/MnasFPN/cell_3/block_2/input_0/Conv1x1/BatchNorm/moving_variance/read, Layer Type: Identity
Layer Name: FeatureExtractor/MnasFPN/cell_3/block_2/input_0/Conv1x1/BatchNorm/FusedBatchNormV3, Layer Type: FusedBatchNormV3
Layer Name: FeatureExtractor/MnasFPN/cell_3/block_2/input_1/Conv1x1/weights/read, Layer Type: Identity
Layer Name: FeatureExtractor/MnasFPN/cell_3/block_2/input_1/Conv1x1/Conv2D, Layer Type: Conv2D
Layer Name: FeatureExtractor/MnasFPN/cell_3/block_2/input_1/Conv1x1/BatchNorm/beta/read, Layer Type: Identity
Layer Name: FeatureExtractor/MnasFPN/cell_3/block_2/input_1/Conv1x1/BatchNorm/gamma/read, Layer Type: Identity
Layer Name: FeatureExtractor/MnasFPN/cell_3/block_2/input_1/Conv1x1/BatchNorm/moving_mean/read, Layer Type: Identity
Layer Name: FeatureExtractor/MnasFPN/cell_3/block_2/input_1/Conv1x1/BatchNorm/moving_variance/read, Layer Type: Identity
Layer Name: FeatureExtractor/MnasFPN/cell_3/block_2/input_1/Conv1x1/BatchNorm/FusedBatchNormV3, Layer Type: FusedBatchNormV3
Layer Name: FeatureExtractor/MnasFPN/cell_3/block_2/Relu6, Layer Type: Relu6
Layer Name: FeatureExtractor/MnasFPN/cell_3/block_2/SepConv/depthwise_weights/read, Layer Type: Identity
Layer Name: FeatureExtractor/MnasFPN/cell_3/block_2/SepConv/pointwise_weights/read, Layer Type: Identity
Layer Name: FeatureExtractor/MnasFPN/cell_3/block_2/SepConv/separable_conv2d/depthwise, Layer Type: DepthwiseConv2dNative
Layer Name: FeatureExtractor/MnasFPN/cell_3/block_2/SepConv/separable_conv2d, Layer Type: Conv2D
Layer Name: FeatureExtractor/MnasFPN/cell_3/block_2/SepConv/BatchNorm/beta/read, Layer Type: Identity
Layer Name: FeatureExtractor/MnasFPN/cell_3/block_2/SepConv/BatchNorm/gamma/read, Layer Type: Identity
Layer Name: FeatureExtractor/MnasFPN/cell_3/block_2/SepConv/BatchNorm/moving_mean/read, Layer Type: Identity
Layer Name: FeatureExtractor/MnasFPN/cell_3/block_2/SepConv/BatchNorm/moving_variance/read, Layer Type: Identity
Layer Name: FeatureExtractor/MnasFPN/cell_3/block_2/SepConv/BatchNorm/FusedBatchNormV3, Layer Type: FusedBatchNormV3
Layer Name: FeatureExtractor/MnasFPN/cell_3/block_3/input_0/Conv1x1/weights/read, Layer Type: Identity
Layer Name: FeatureExtractor/MnasFPN/cell_3/block_3/input_0/Conv1x1/Conv2D, Layer Type: Conv2D
Layer Name: FeatureExtractor/MnasFPN/cell_3/block_3/input_0/Conv1x1/BatchNorm/beta/read, Layer Type: Identity
Layer Name: FeatureExtractor/MnasFPN/cell_3/block_3/input_0/Conv1x1/BatchNorm/gamma/read, Layer Type: Identity
Layer Name: FeatureExtractor/MnasFPN/cell_3/block_3/input_0/Conv1x1/BatchNorm/moving_mean/read, Layer Type: Identity
Layer Name: FeatureExtractor/MnasFPN/cell_3/block_3/input_0/Conv1x1/BatchNorm/moving_variance/read, Layer Type: Identity
Layer Name: FeatureExtractor/MnasFPN/cell_3/block_3/input_0/Conv1x1/BatchNorm/FusedBatchNormV3, Layer Type: FusedBatchNormV3
Layer Name: FeatureExtractor/MnasFPN/cell_3/block_3/input_1/Conv1x1/weights/read, Layer Type: Identity
Layer Name: FeatureExtractor/MnasFPN/cell_3/block_3/input_1/Conv1x1/Conv2D, Layer Type: Conv2D
Layer Name: FeatureExtractor/MnasFPN/cell_3/block_3/input_1/Conv1x1/BatchNorm/beta/read, Layer Type: Identity
Layer Name: FeatureExtractor/MnasFPN/cell_3/block_3/input_1/Conv1x1/BatchNorm/gamma/read, Layer Type: Identity
Layer Name: FeatureExtractor/MnasFPN/cell_3/block_3/input_1/Conv1x1/BatchNorm/moving_mean/read, Layer Type: Identity
Layer Name: FeatureExtractor/MnasFPN/cell_3/block_3/input_1/Conv1x1/BatchNorm/moving_variance/read, Layer Type: Identity
Layer Name: FeatureExtractor/MnasFPN/cell_3/block_3/input_1/Conv1x1/BatchNorm/FusedBatchNormV3, Layer Type: FusedBatchNormV3
Layer Name: FeatureExtractor/MnasFPN/cell_3/block_3/Relu6, Layer Type: Relu6
Layer Name: FeatureExtractor/MnasFPN/cell_3/block_3/SepConv/depthwise_weights/read, Layer Type: Identity
Layer Name: FeatureExtractor/MnasFPN/cell_3/block_3/SepConv/pointwise_weights/read, Layer Type: Identity
Layer Name: FeatureExtractor/MnasFPN/cell_3/block_3/SepConv/separable_conv2d/depthwise, Layer Type: DepthwiseConv2dNative
Layer Name: FeatureExtractor/MnasFPN/cell_3/block_3/SepConv/separable_conv2d, Layer Type: Conv2D
Layer Name: FeatureExtractor/MnasFPN/cell_3/block_3/SepConv/BatchNorm/beta/read, Layer Type: Identity
Layer Name: FeatureExtractor/MnasFPN/cell_3/block_3/SepConv/BatchNorm/gamma/read, Layer Type: Identity
Layer Name: FeatureExtractor/MnasFPN/cell_3/block_3/SepConv/BatchNorm/moving_mean/read, Layer Type: Identity
Layer Name: FeatureExtractor/MnasFPN/cell_3/block_3/SepConv/BatchNorm/moving_variance/read, Layer Type: Identity
Layer Name: FeatureExtractor/MnasFPN/cell_3/block_3/SepConv/BatchNorm/FusedBatchNormV3, Layer Type: FusedBatchNormV3
